Data prepared by Tyler R. & Dave F.,,,,
Data corresponds to inputs from 54 balancing authorities summed together post anomaly identification and imputation.,,,,
This provides coverage over all of CONUS.,,,,
The two excluded balancing authorities (SEC and OVEC) account for less than 0.1% of the CONUS total.,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,,,
year,month,day,hour,demand (MW)
2015,8,18,23,647635
2015,8,18,24,634731
2015,8,19,1,624356
2015,8,19,2,606716
2015,8,19,3,574418
2015,8,19,4,535136
2015,8,19,5,498824
2015,8,19,6,468940
2015,8,19,7,446310
2015,8,19,8,431013
2015,8,19,9,424672
2015,8,19,10,431082
2015,8,19,11,449870
2015,8,19,12,471047
2015,8,19,13,491273
2015,8,19,14,513578
2015,8,19,15,539658
2015,8,19,16,565298
2015,8,19,17,588182
2015,8,19,18,606943
2015,8,19,19,619656
2015,8,19,20,625051
2015,8,19,21,626629
2015,8,19,22,624320
2015,8,19,23,615713
2015,8,19,24,603332
2015,8,20,1,594748
2015,8,20,2,579360
2015,8,20,3,548912
2015,8,20,4,511718
2015,8,20,5,479422
2015,8,20,6,450994
2015,8,20,7,428737
2015,8,20,8,415042
2015,8,20,9,409359
2015,8,20,10,416091
2015,8,20,11,436110
2015,8,20,12,455787
2015,8,20,13,473418
2015,8,20,14,494708
2015,8,20,15,516332
2015,8,20,16,537656
2015,8,20,17,554904
2015,8,20,18,569868
2015,8,20,19,582083
2015,8,20,20,590246
2015,8,20,21,596153
2015,8,20,22,597788
2015,8,20,23,590322
2015,8,20,24,579524
2015,8,21,1,570040
2015,8,21,2,556931
2015,8,21,3,529629
2015,8,21,4,495345
2015,8,21,5,463322
2015,8,21,6,435910
2015,8,21,7,415525
2015,8,21,8,401692
2015,8,21,9,395782
2015,8,21,10,401466
2015,8,21,11,418509
2015,8,21,12,436914
2015,8,21,13,456839
2015,8,21,14,479468
2015,8,21,15,504999
2015,8,21,16,528644
2015,8,21,17,549337
2015,8,21,18,568394
2015,8,21,19,585731
2015,8,21,20,597928
2015,8,21,21,606548
2015,8,21,22,606425
2015,8,21,23,597397
2015,8,21,24,582118
2015,8,22,1,567038
2015,8,22,2,550138
2015,8,22,3,524239
2015,8,22,4,491114
2015,8,22,5,460220
2015,8,22,6,432870
2015,8,22,7,411196
2015,8,22,8,395357
2015,8,22,9,385967
2015,8,22,10,383339
2015,8,22,11,385277
2015,8,22,12,392057
2015,8,22,13,410210
2015,8,22,14,436093
2015,8,22,15,465928
2015,8,22,16,493858
2015,8,22,17,518788
2015,8,22,18,537958
2015,8,22,19,552404
2015,8,22,20,564573
2015,8,22,21,573832
2015,8,22,22,577574
2015,8,22,23,572011
2015,8,22,24,557803
2015,8,23,1,546903
2015,8,23,2,532671
2015,8,23,3,507444
2015,8,23,4,477709
2015,8,23,5,447910
2015,8,23,6,422550
2015,8,23,7,403359
2015,8,23,8,389696
2015,8,23,9,379714
2015,8,23,10,375191
2015,8,23,11,374862
2015,8,23,12,379498
2015,8,23,13,394054
2015,8,23,14,418470
2015,8,23,15,446388
2015,8,23,16,473657
2015,8,23,17,500044
2015,8,23,18,522085
2015,8,23,19,541191
2015,8,23,20,555827
2015,8,23,21,568343
2015,8,23,22,577467
2015,8,23,23,578276
2015,8,23,24,570071
2015,8,24,1,562480
2015,8,24,2,548239
2015,8,24,3,521490
2015,8,24,4,487918
2015,8,24,5,456291
2015,8,24,6,429281
2015,8,24,7,409888
2015,8,24,8,396907
2015,8,24,9,391287
2015,8,24,10,397401
2015,8,24,11,417053
2015,8,24,12,437622
2015,8,24,13,457291
2015,8,24,14,483264
2015,8,24,15,511147
2015,8,24,16,540038
2015,8,24,17,564171
2015,8,24,18,586508
2015,8,24,19,604418
2015,8,24,20,617671
2015,8,24,21,626917
2015,8,24,22,630650
2015,8,24,23,624165
2015,8,24,24,612267
2015,8,25,1,601214
2015,8,25,2,582354
2015,8,25,3,548778
2015,8,25,4,510352
2015,8,25,5,473386
2015,8,25,6,444253
2015,8,25,7,421511
2015,8,25,8,406471
2015,8,25,9,400383
2015,8,25,10,406566
2015,8,25,11,424470
2015,8,25,12,442633
2015,8,25,13,459829
2015,8,25,14,481812
2015,8,25,15,506893
2015,8,25,16,529923
2015,8,25,17,550183
2015,8,25,18,570007
2015,8,25,19,584741
2015,8,25,20,595017
2015,8,25,21,602924
2015,8,25,22,605201
2015,8,25,23,598526
2015,8,25,24,585934
2015,8,26,1,576308
2015,8,26,2,558399
2015,8,26,3,525606
2015,8,26,4,488480
2015,8,26,5,454950
2015,8,26,6,427618
2015,8,26,7,406188
2015,8,26,8,391647
2015,8,26,9,385920
2015,8,26,10,392156
2015,8,26,11,411653
2015,8,26,12,429691
2015,8,26,13,444157
2015,8,26,14,463986
2015,8,26,15,486951
2015,8,26,16,508274
2015,8,26,17,529254
2015,8,26,18,548156
2015,8,26,19,564945
2015,8,26,20,578106
2015,8,26,21,589483
2015,8,26,22,595018
2015,8,26,23,590904
2015,8,26,24,580029
2015,8,27,1,570438
2015,8,27,2,554007
2015,8,27,3,521690
2015,8,27,4,484518
2015,8,27,5,451061
2015,8,27,6,423817
2015,8,27,7,402334
2015,8,27,8,387482
2015,8,27,9,380779
2015,8,27,10,387329
2015,8,27,11,406011
2015,8,27,12,425023
2015,8,27,13,439681
2015,8,27,14,457617
2015,8,27,15,478835
2015,8,27,16,500000
2015,8,27,17,519884
2015,8,27,18,539578
2015,8,27,19,557722
2015,8,27,20,572371
2015,8,27,21,584316
2015,8,27,22,591377
2015,8,27,23,586237
2015,8,27,24,574263
2015,8,28,1,566968
2015,8,28,2,550894
2015,8,28,3,519260
2015,8,28,4,484322
2015,8,28,5,450573
2015,8,28,6,422684
2015,8,28,7,401742
2015,8,28,8,386153
2015,8,28,9,380263
2015,8,28,10,384918
2015,8,28,11,404228
2015,8,28,12,422178
2015,8,28,13,437422
2015,8,28,14,458714
2015,8,28,15,483717
2015,8,28,16,506489
2015,8,28,17,529894
2015,8,28,18,551510
2015,8,28,19,570060
2015,8,28,20,585880
2015,8,28,21,596651
2015,8,28,22,598667
2015,8,28,23,590213
2015,8,28,24,574072
2015,8,29,1,562491
2015,8,29,2,544836
2015,8,29,3,516199
2015,8,29,4,485054
2015,8,29,5,452723
2015,8,29,6,425253
2015,8,29,7,403751
2015,8,29,8,387433
2015,8,29,9,379100
2015,8,29,10,375721
2015,8,29,11,378265
2015,8,29,12,384583
2015,8,29,13,398855
2015,8,29,14,422770
2015,8,29,15,451199
2015,8,29,16,478582
2015,8,29,17,503960
2015,8,29,18,525206
2015,8,29,19,541935
2015,8,29,20,553619
2015,8,29,21,561181
2015,8,29,22,563830
2015,8,29,23,558556
2015,8,29,24,547099
2015,8,30,1,540168
2015,8,30,2,525665
2015,8,30,3,500927
2015,8,30,4,471448
2015,8,30,5,441864
2015,8,30,6,415496
2015,8,30,7,397106
2015,8,30,8,382220
2015,8,30,9,372283
2015,8,30,10,367925
2015,8,30,11,368381
2015,8,30,12,372585
2015,8,30,13,386459
2015,8,30,14,409481
2015,8,30,15,436422
2015,8,30,16,464568
2015,8,30,17,492684
2015,8,30,18,517209
2015,8,30,19,537206
2015,8,30,20,551776
2015,8,30,21,562028
2015,8,30,22,569129
2015,8,30,23,568046
2015,8,30,24,562240
2015,8,31,1,558833
2015,8,31,2,544174
2015,8,31,3,515831
2015,8,31,4,481975
2015,8,31,5,450808
2015,8,31,6,424513
2015,8,31,7,405129
2015,8,31,8,392351
2015,8,31,9,387399
2015,8,31,10,396526
2015,8,31,11,421221
2015,8,31,12,443949
2015,8,31,13,462576
2015,8,31,14,486057
2015,8,31,15,515497
2015,8,31,16,543806
2015,8,31,17,571877
2015,8,31,18,595024
2015,8,31,19,616675
2015,8,31,20,632696
2015,8,31,21,644071
2015,8,31,22,648735
2015,8,31,23,642101
2015,8,31,24,628719
2015,9,1,1,618745
2015,9,1,2,597928
2015,9,1,3,559597
2015,9,1,4,517657
2015,9,1,5,479867
2015,9,1,6,449334
2015,9,1,7,426240
2015,9,1,8,411308
2015,9,1,9,405082
2015,9,1,10,411897
2015,9,1,11,433387
2015,9,1,12,455304
2015,9,1,13,473200
2015,9,1,14,499692
2015,9,1,15,531752
2015,9,1,16,563570
2015,9,1,17,592256
2015,9,1,18,617441
2015,9,1,19,637588
2015,9,1,20,651334
2015,9,1,21,661004
2015,9,1,22,663888
2015,9,1,23,655940
2015,9,1,24,640805
2015,9,2,1,630215
2015,9,2,2,607981
2015,9,2,3,570578
2015,9,2,4,529102
2015,9,2,5,490649
2015,9,2,6,460016
2015,9,2,7,436388
2015,9,2,8,420237
2015,9,2,9,413099
2015,9,2,10,420450
2015,9,2,11,443486
2015,9,2,12,463393
2015,9,2,13,481513
2015,9,2,14,505851
2015,9,2,15,538685
2015,9,2,16,571626
2015,9,2,17,601773
2015,9,2,18,627387
2015,9,2,19,647804
2015,9,2,20,660780
2015,9,2,21,666576
2015,9,2,22,667709
2015,9,2,23,658516
2015,9,2,24,643394
2015,9,3,1,631494
2015,9,3,2,608872
2015,9,3,3,571566
2015,9,3,4,529454
2015,9,3,5,491425
2015,9,3,6,460128
2015,9,3,7,436225
2015,9,3,8,420092
2015,9,3,9,413016
2015,9,3,10,420047
2015,9,3,11,443760
2015,9,3,12,466038
2015,9,3,13,484791
2015,9,3,14,511200
2015,9,3,15,543406
2015,9,3,16,575795
2015,9,3,17,607025
2015,9,3,18,632712
2015,9,3,19,650561
2015,9,3,20,660859
2015,9,3,21,666865
2015,9,3,22,665260
2015,9,3,23,654501
2015,9,3,24,638100
2015,9,4,1,625131
2015,9,4,2,602643
2015,9,4,3,565670
2015,9,4,4,525648
2015,9,4,5,490053
2015,9,4,6,458788
2015,9,4,7,435725
2015,9,4,8,419940
2015,9,4,9,413033
2015,9,4,10,418977
2015,9,4,11,439627
2015,9,4,12,460512
2015,9,4,13,479335
2015,9,4,14,504720
2015,9,4,15,537145
2015,9,4,16,569105
2015,9,4,17,596024
2015,9,4,18,618809
2015,9,4,19,634544
2015,9,4,20,641230
2015,9,4,21,642073
2015,9,4,22,635091
2015,9,4,23,618223
2015,9,4,24,597774
2015,9,5,1,582222
2015,9,5,2,562413
2015,9,5,3,532710
2015,9,5,4,499985
2015,9,5,5,468567
2015,9,5,6,440148
2015,9,5,7,417741
2015,9,5,8,402034
2015,9,5,9,391673
2015,9,5,10,388277
2015,9,5,11,390479
2015,9,5,12,395469
2015,9,5,13,412215
2015,9,5,14,440696
2015,9,5,15,473254
2015,9,5,16,504842
2015,9,5,17,532697
2015,9,5,18,553309
2015,9,5,19,567235
2015,9,5,20,574872
2015,9,5,21,579566
2015,9,5,22,580221
2015,9,5,23,572018
2015,9,5,24,557759
2015,9,6,1,547311
2015,9,6,2,530186
2015,9,6,3,505021
2015,9,6,4,476073
2015,9,6,5,446807
2015,9,6,6,421125
2015,9,6,7,401514
2015,9,6,8,386952
2015,9,6,9,377283
2015,9,6,10,372606
2015,9,6,11,372698
2015,9,6,12,375580
2015,9,6,13,390361
2015,9,6,14,419545
2015,9,6,15,453110
2015,9,6,16,486640
2015,9,6,17,517884
2015,9,6,18,544457
2015,9,6,19,564244
2015,9,6,20,578260
2015,9,6,21,586887
2015,9,6,22,589524
2015,9,6,23,582110
2015,9,6,24,567417
2015,9,7,1,556303
2015,9,7,2,538562
2015,9,7,3,512488
2015,9,7,4,482334
2015,9,7,5,452415
2015,9,7,6,426369
2015,9,7,7,405153
2015,9,7,8,390884
2015,9,7,9,381882
2015,9,7,10,379352
2015,9,7,11,381941
2015,9,7,12,385356
2015,9,7,13,399223
2015,9,7,14,428560
2015,9,7,15,465182
2015,9,7,16,502549
2015,9,7,17,535317
2015,9,7,18,561063
2015,9,7,19,581306
2015,9,7,20,596770
2015,9,7,21,607766
2015,9,7,22,613443
2015,9,7,23,609886
2015,9,7,24,600238
2015,9,8,1,594856
2015,9,8,2,575750
2015,9,8,3,542599
2015,9,8,4,505097
2015,9,8,5,470539
2015,9,8,6,442067
2015,9,8,7,420676
2015,9,8,8,406481
2015,9,8,9,401506
2015,9,8,10,409662
2015,9,8,11,435082
2015,9,8,12,460546
2015,9,8,13,480810
2015,9,8,14,507037
2015,9,8,15,539331
2015,9,8,16,572225
2015,9,8,17,601521
2015,9,8,18,626389
2015,9,8,19,645003
2015,9,8,20,655717
2015,9,8,21,662137
2015,9,8,22,663021
2015,9,8,23,655461
2015,9,8,24,643898
2015,9,9,1,635087
2015,9,9,2,611118
2015,9,9,3,572893
2015,9,9,4,532383
2015,9,9,5,494845
2015,9,9,6,463524
2015,9,9,7,440446
2015,9,9,8,424744
2015,9,9,9,417766
2015,9,9,10,424847
2015,9,9,11,448265
2015,9,9,12,469333
2015,9,9,13,484794
2015,9,9,14,505645
2015,9,9,15,531596
2015,9,9,16,556817
2015,9,9,17,580020
2015,9,9,18,601250
2015,9,9,19,616751
2015,9,9,20,627196
2015,9,9,21,634298
2015,9,9,22,634974
2015,9,9,23,626272
2015,9,9,24,616129
2015,9,10,1,608047
2015,9,10,2,586667
2015,9,10,3,550861
2015,9,10,4,512654
2015,9,10,5,477221
2015,9,10,6,449564
2015,9,10,7,428041
2015,9,10,8,413548
2015,9,10,9,407193
2015,9,10,10,413024
2015,9,10,11,437206
2015,9,10,12,458622
2015,9,10,13,471984
2015,9,10,14,490461
2015,9,10,15,512788
2015,9,10,16,534752
2015,9,10,17,554901
2015,9,10,18,573433
2015,9,10,19,587670
2015,9,10,20,596741
2015,9,10,21,603442
2015,9,10,22,604130
2015,9,10,23,596634
2015,9,10,24,586496
2015,9,11,1,579634
2015,9,11,2,559800
2015,9,11,3,526874
2015,9,11,4,489755
2015,9,11,5,455830
2015,9,11,6,428671
2015,9,11,7,407943
2015,9,11,8,393160
2015,9,11,9,387114
2015,9,11,10,391957
2015,9,11,11,414155
2015,9,11,12,434425
2015,9,11,13,449294
2015,9,11,14,467061
2015,9,11,15,487529
2015,9,11,16,506627
2015,9,11,17,523960
2015,9,11,18,541265
2015,9,11,19,555384
2015,9,11,20,564841
2015,9,11,21,570356
2015,9,11,22,569887
2015,9,11,23,559094
2015,9,11,24,546308
2015,9,12,1,537464
2015,9,12,2,518605
2015,9,12,3,491523
2015,9,12,4,462149
2015,9,12,5,432640
2015,9,12,6,407586
2015,9,12,7,388704
2015,9,12,8,374547
2015,9,12,9,366200
2015,9,12,10,364339
2015,9,12,11,368113
2015,9,12,12,375272
2015,9,12,13,387463
2015,9,12,14,406383
2015,9,12,15,425235
2015,9,12,16,441616
2015,9,12,17,455196
2015,9,12,18,465601
2015,9,12,19,474025
2015,9,12,20,480129
2015,9,12,21,485764
2015,9,12,22,489615
2015,9,12,23,487211
2015,9,12,24,483684
2015,9,13,1,480101
2015,9,13,2,467482
2015,9,13,3,446935
2015,9,13,4,422980
2015,9,13,5,398140
2015,9,13,6,377037
2015,9,13,7,360580
2015,9,13,8,348623
2015,9,13,9,340531
2015,9,13,10,337782
2015,9,13,11,339209
2015,9,13,12,343955
2015,9,13,13,355586
2015,9,13,14,372678
2015,9,13,15,389543
2015,9,13,16,404646
2015,9,13,17,420877
2015,9,13,18,435301
2015,9,13,19,447642
2015,9,13,20,458707
2015,9,13,21,470056
2015,9,13,22,479396
2015,9,13,23,481294
2015,9,13,24,479363
2015,9,14,1,479981
2015,9,14,2,466509
2015,9,14,3,441218
2015,9,14,4,413055
2015,9,14,5,388409
2015,9,14,6,367290
2015,9,14,7,352004
2015,9,14,8,342706
2015,9,14,9,340115
2015,9,14,10,348911
2015,9,14,11,372982
2015,9,14,12,395322
2015,9,14,13,409636
2015,9,14,14,426128
2015,9,14,15,444382
2015,9,14,16,460292
2015,9,14,17,473685
2015,9,14,18,488372
2015,9,14,19,503644
2015,9,14,20,515539
2015,9,14,21,525764
2015,9,14,22,530950
2015,9,14,23,527564
2015,9,14,24,520071
2015,9,15,1,515933
2015,9,15,2,499196
2015,9,15,3,469582
2015,9,15,4,437696
2015,9,15,5,408237
2015,9,15,6,385616
2015,9,15,7,369480
2015,9,15,8,358122
2015,9,15,9,355375
2015,9,15,10,364155
2015,9,15,11,388597
2015,9,15,12,411014
2015,9,15,13,424788
2015,9,15,14,440970
2015,9,15,15,461813
2015,9,15,16,480205
2015,9,15,17,496770
2015,9,15,18,513418
2015,9,15,19,528401
2015,9,15,20,540699
2015,9,15,21,549522
2015,9,15,22,553531
2015,9,15,23,546843
2015,9,15,24,538339
2015,9,16,1,534100
2015,9,16,2,516022
2015,9,16,3,485904
2015,9,16,4,452607
2015,9,16,5,420338
2015,9,16,6,396025
2015,9,16,7,377815
2015,9,16,8,365209
2015,9,16,9,361565
2015,9,16,10,368434
2015,9,16,11,392778
2015,9,16,12,415449
2015,9,16,13,429943
2015,9,16,14,447923
2015,9,16,15,470170
2015,9,16,16,490308
2015,9,16,17,508207
2015,9,16,18,527554
2015,9,16,19,543969
2015,9,16,20,556899
2015,9,16,21,565756
2015,9,16,22,568433
2015,9,16,23,561405
2015,9,16,24,552806
2015,9,17,1,545631
2015,9,17,2,526215
2015,9,17,3,495258
2015,9,17,4,460947
2015,9,17,5,428813
2015,9,17,6,404361
2015,9,17,7,385443
2015,9,17,8,373255
2015,9,17,9,369196
2015,9,17,10,377216
2015,9,17,11,401261
2015,9,17,12,422465
2015,9,17,13,436614
2015,9,17,14,455514
2015,9,17,15,477562
2015,9,17,16,499084
2015,9,17,17,519451
2015,9,17,18,540554
2015,9,17,19,558083
2015,9,17,20,571491
2015,9,17,21,580920
2015,9,17,22,582836
2015,9,17,23,573241
2015,9,17,24,562404
2015,9,18,1,555327
2015,9,18,2,535481
2015,9,18,3,503173
2015,9,18,4,466850
2015,9,18,5,433767
2015,9,18,6,407738
2015,9,18,7,388577
2015,9,18,8,375276
2015,9,18,9,370909
2015,9,18,10,378411
2015,9,18,11,401539
2015,9,18,12,423203
2015,9,18,13,438316
2015,9,18,14,458182
2015,9,18,15,480338
2015,9,18,16,501392
2015,9,18,17,521441
2015,9,18,18,540679
2015,9,18,19,556172
2015,9,18,20,567238
2015,9,18,21,574713
2015,9,18,22,574358
2015,9,18,23,562656
2015,9,18,24,548700
2015,9,19,1,537910
2015,9,19,2,517733
2015,9,19,3,490545
2015,9,19,4,460276
2015,9,19,5,429402
2015,9,19,6,403767
2015,9,19,7,384093
2015,9,19,8,369693
2015,9,19,9,360567
2015,9,19,10,358634
2015,9,19,11,363781
2015,9,19,12,371065
2015,9,19,13,385972
2015,9,19,14,408540
2015,9,19,15,433228
2015,9,19,16,455704
2015,9,19,17,475796
2015,9,19,18,492347
2015,9,19,19,505846
2015,9,19,20,517320
2015,9,19,21,525652
2015,9,19,22,528747
2015,9,19,23,522318
2015,9,19,24,513311
2015,9,20,1,506003
2015,9,20,2,489839
2015,9,20,3,463310
2015,9,20,4,439154
2015,9,20,5,411015
2015,9,20,6,387914
2015,9,20,7,370297
2015,9,20,8,356508
2015,9,20,9,347861
2015,9,20,10,344615
2015,9,20,11,346083
2015,9,20,12,349538
2015,9,20,13,361610
2015,9,20,14,382402
2015,9,20,15,404677
2015,9,20,16,426350
2015,9,20,17,447988
2015,9,20,18,467713
2015,9,20,19,484269
2015,9,20,20,497548
2015,9,20,21,507762
2015,9,20,22,514246
2015,9,20,23,513239
2015,9,20,24,511983
2015,9,21,1,510786
2015,9,21,2,492987
2015,9,21,3,465447
2015,9,21,4,435011
2015,9,21,5,406951
2015,9,21,6,384859
2015,9,21,7,367323
2015,9,21,8,356844
2015,9,21,9,353821
2015,9,21,10,361975
2015,9,21,11,387146
2015,9,21,12,411177
2015,9,21,13,424395
2015,9,21,14,439530
2015,9,21,15,458011
2015,9,21,16,474972
2015,9,21,17,490834
2015,9,21,18,506295
2015,9,21,19,518403
2015,9,21,20,528359
2015,9,21,21,536413
2015,9,21,22,539798
2015,9,21,23,536470
2015,9,21,24,533145
2015,9,22,1,527234
2015,9,22,2,508099
2015,9,22,3,477125
2015,9,22,4,443512
2015,9,22,5,412730
2015,9,22,6,387864
2015,9,22,7,370191
2015,9,22,8,358190
2015,9,22,9,354776
2015,9,22,10,363706
2015,9,22,11,387895
2015,9,22,12,411584
2015,9,22,13,423766
2015,9,22,14,439875
2015,9,22,15,459085
2015,9,22,16,476484
2015,9,22,17,492615
2015,9,22,18,508846
2015,9,22,19,522412
2015,9,22,20,533252
2015,9,22,21,540932
2015,9,22,22,543310
2015,9,22,23,538453
2015,9,22,24,533050
2015,9,23,1,527991
2015,9,23,2,508020
2015,9,23,3,477313
2015,9,23,4,444603
2015,9,23,5,413239
2015,9,23,6,389002
2015,9,23,7,370894
2015,9,23,8,359128
2015,9,23,9,355081
2015,9,23,10,361159
2015,9,23,11,383943
2015,9,23,12,406379
2015,9,23,13,419814
2015,9,23,14,436316
2015,9,23,15,456519
2015,9,23,16,474132
2015,9,23,17,490881
2015,9,23,18,507505
2015,9,23,19,523465
2015,9,23,20,535642
2015,9,23,21,546139
2015,9,23,22,550730
2015,9,23,23,545623
2015,9,23,24,539124
2015,9,24,1,532258
2015,9,24,2,510119
2015,9,24,3,479440
2015,9,24,4,445872
2015,9,24,5,414158
2015,9,24,6,389829
2015,9,24,7,370904
2015,9,24,8,358810
2015,9,24,9,354638
2015,9,24,10,362154
2015,9,24,11,385717
2015,9,24,12,408239
2015,9,24,13,419655
2015,9,24,14,434478
2015,9,24,15,452675
2015,9,24,16,470692
2015,9,24,17,488119
2015,9,24,18,506069
2015,9,24,19,521800
2015,9,24,20,533937
2015,9,24,21,543313
2015,9,24,22,545227
2015,9,24,23,539807
2015,9,24,24,538145
2015,9,25,1,533647
2015,9,25,2,513233
2015,9,25,3,482715
2015,9,25,4,449335
2015,9,25,5,418144
2015,9,25,6,393602
2015,9,25,7,374741
2015,9,25,8,362542
2015,9,25,9,357589
2015,9,25,10,365312
2015,9,25,11,386864
2015,9,25,12,409188
2015,9,25,13,421581
2015,9,25,14,436498
2015,9,25,15,455850
2015,9,25,16,473644
2015,9,25,17,489195
2015,9,25,18,504073
2015,9,25,19,516060
2015,9,25,20,523519
2015,9,25,21,527677
2015,9,25,22,527519
2015,9,25,23,520856
2015,9,25,24,515310
2015,9,26,1,506976
2015,9,26,2,488609
2015,9,26,3,464146
2015,9,26,4,437825
2015,9,26,5,408652
2015,9,26,6,384841
2015,9,26,7,367351
2015,9,26,8,354900
2015,9,26,9,347027
2015,9,26,10,344605
2015,9,26,11,349930
2015,9,26,12,358616
2015,9,26,13,371113
2015,9,26,14,390514
2015,9,26,15,410252
2015,9,26,16,427459
2015,9,26,17,443173
2015,9,26,18,456846
2015,9,26,19,467413
2015,9,26,20,475499
2015,9,26,21,481986
2015,9,26,22,484973
2015,9,26,23,483314
2015,9,26,24,482843
2015,9,27,1,478939
2015,9,27,2,464795
2015,9,27,3,443552
2015,9,27,4,419396
2015,9,27,5,394921
2015,9,27,6,373114
2015,9,27,7,357016
2015,9,27,8,344325
2015,9,27,9,337619
2015,9,27,10,335877
2015,9,27,11,338170
2015,9,27,12,343876
2015,9,27,13,355761
2015,9,27,14,373977
2015,9,27,15,391664
2015,9,27,16,407879
2015,9,27,17,424621
2015,9,27,18,439434
2015,9,27,19,451637
2015,9,27,20,461280
2015,9,27,21,469712
2015,9,27,22,477885
2015,9,27,23,482697
2015,9,27,24,488714
2015,9,28,1,488416
2015,9,28,2,473008
2015,9,28,3,448914
2015,9,28,4,423039
2015,9,28,5,396197
2015,9,28,6,375418
2015,9,28,7,360372
2015,9,28,8,351281
2015,9,28,9,349896
2015,9,28,10,361080
2015,9,28,11,388204
2015,9,28,12,416044
2015,9,28,13,430798
2015,9,28,14,445924
2015,9,28,15,465294
2015,9,28,16,480865
2015,9,28,17,496207
2015,9,28,18,510748
2015,9,28,19,523487
2015,9,28,20,532296
2015,9,28,21,537962
2015,9,28,22,541104
2015,9,28,23,539780
2015,9,28,24,542876
2015,9,29,1,538350
2015,9,29,2,518858
2015,9,29,3,489560
2015,9,29,4,455623
2015,9,29,5,424765
2015,9,29,6,400404
2015,9,29,7,382515
2015,9,29,8,370593
2015,9,29,9,367349
2015,9,29,10,377214
2015,9,29,11,403230
2015,9,29,12,429442
2015,9,29,13,442908
2015,9,29,14,457885
2015,9,29,15,474914
2015,9,29,16,489462
2015,9,29,17,503478
2015,9,29,18,516425
2015,9,29,19,525713
2015,9,29,20,532073
2015,9,29,21,536631
2015,9,29,22,539400
2015,9,29,23,538409
2015,9,29,24,538453
2015,9,30,1,532814
2015,9,30,2,514086
2015,9,30,3,485289
2015,9,30,4,452332
2015,9,30,5,421251
2015,9,30,6,397606
2015,9,30,7,380245
2015,9,30,8,368867
2015,9,30,9,365201
2015,9,30,10,374336
2015,9,30,11,400254
2015,9,30,12,425279
2015,9,30,13,438588
2015,9,30,14,453245
2015,9,30,15,469605
2015,9,30,16,484864
2015,9,30,17,498884
2015,9,30,18,511126
2015,9,30,19,521084
2015,9,30,20,527275
2015,9,30,21,531840
2015,9,30,22,532940
2015,9,30,23,527805
2015,9,30,24,525584
2015,10,1,1,519915
2015,10,1,2,499852
2015,10,1,3,471580
2015,10,1,4,438688
2015,10,1,5,408596
2015,10,1,6,387013
2015,10,1,7,368930
2015,10,1,8,357361
2015,10,1,9,352980
2015,10,1,10,360548
2015,10,1,11,384834
2015,10,1,12,409137
2015,10,1,13,419110
2015,10,1,14,430200
2015,10,1,15,442928
2015,10,1,16,452628
2015,10,1,17,461369
2015,10,1,18,470132
2015,10,1,19,476754
2015,10,1,20,482088
2015,10,1,21,486736
2015,10,1,22,489768
2015,10,1,23,489159
2015,10,1,24,491166
2015,10,2,1,489573
2015,10,2,2,474000
2015,10,2,3,449181
2015,10,2,4,421793
2015,10,2,5,394887
2015,10,2,6,372352
2015,10,2,7,355849
2015,10,2,8,345138
2015,10,2,9,341509
2015,10,2,10,349321
2015,10,2,11,374028
2015,10,2,12,398786
2015,10,2,13,409906
2015,10,2,14,420475
2015,10,2,15,431636
2015,10,2,16,438951
2015,10,2,17,445185
2015,10,2,18,450313
2015,10,2,19,454806
2015,10,2,20,456713
2015,10,2,21,459608
2015,10,2,22,461228
2015,10,2,23,460187
2015,10,2,24,459587
2015,10,3,1,455791
2015,10,3,2,443125
2015,10,3,3,423797
2015,10,3,4,401119
2015,10,3,5,378125
2015,10,3,6,359297
2015,10,3,7,344945
2015,10,3,8,334939
2015,10,3,9,329669
2015,10,3,10,329770
2015,10,3,11,336816
2015,10,3,12,348884
2015,10,3,13,362190
2015,10,3,14,379120
2015,10,3,15,393522
2015,10,3,16,402720
2015,10,3,17,408346
2015,10,3,18,411468
2015,10,3,19,413879
2015,10,3,20,416147
2015,10,3,21,419295
2015,10,3,22,422726
2015,10,3,23,425329
2015,10,3,24,429525
2015,10,4,1,428436
2015,10,4,2,418359
2015,10,4,3,402070
2015,10,4,4,382523
2015,10,4,5,362118
2015,10,4,6,345309
2015,10,4,7,332064
2015,10,4,8,323362
2015,10,4,9,318096
2015,10,4,10,317590
2015,10,4,11,322056
2015,10,4,12,329336
2015,10,4,13,341015
2015,10,4,14,356688
2015,10,4,15,369276
2015,10,4,16,377677
2015,10,4,17,384532
2015,10,4,18,389591
2015,10,4,19,393806
2015,10,4,20,397378
2015,10,4,21,402630
2015,10,4,22,409607
2015,10,4,23,415498
2015,10,4,24,425453
2015,10,5,1,429510
2015,10,5,2,418717
2015,10,5,3,401227
2015,10,5,4,378762
2015,10,5,5,357076
2015,10,5,6,340857
2015,10,5,7,329326
2015,10,5,8,322933
2015,10,5,9,322885
2015,10,5,10,334431
2015,10,5,11,361770
2015,10,5,12,388364
2015,10,5,13,401882
2015,10,5,14,412894
2015,10,5,15,424449
2015,10,5,16,432914
2015,10,5,17,439525
2015,10,5,18,446118
2015,10,5,19,451181
2015,10,5,20,454957
