Chris Clack wind capacity data,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,wind capacity
2006,12,15,12,1.1516
2006,12,15,13,1.1096
2006,12,15,14,1.0984
2006,12,15,15,1.0728
2006,12,15,16,1.0472
2006,12,15,17,1.0225
2006,12,15,18,0.9807
2006,12,15,19,0.9549
2006,12,15,20,0.9616
2006,12,15,21,0.9964
2006,12,15,22,1.0187
2006,12,15,23,1.046
2006,12,15,24,1.067
2006,12,16,1,1.0855
2006,12,16,2,1.1079
2006,12,16,3,1.147
2006,12,16,4,1.1768
2006,12,16,5,1.1696
2006,12,16,6,1.1754
2006,12,16,7,1.1917
2006,12,16,8,1.199
2006,12,16,9,1.1831
2006,12,16,10,1.1867
2006,12,16,11,1.1707
2006,12,16,12,1.1699
2006,12,16,13,1.1459
2006,12,16,14,1.1466
2006,12,16,15,1.1495
2006,12,16,16,1.1686
2006,12,16,17,1.17
2006,12,16,18,1.1545
2006,12,16,19,1.1569
2006,12,16,20,1.1651
2006,12,16,21,1.1953
2006,12,16,22,1.2297
2006,12,16,23,1.2304
2006,12,16,24,1.2384
2006,12,17,1,1.2382
2006,12,17,2,1.2893
2006,12,17,3,1.3182
2006,12,17,4,1.3412
2006,12,17,5,1.3545
2006,12,17,6,1.3534
2006,12,17,7,1.3698
2006,12,17,8,1.3565
2006,12,17,9,1.3407
2006,12,17,10,1.3228
2006,12,17,11,1.2946
2006,12,17,12,1.2688
2006,12,17,13,1.2238
2006,12,17,14,1.1957
2006,12,17,15,1.1728
2006,12,17,16,1.142
2006,12,17,17,1.1022
2006,12,17,18,1.0923
2006,12,17,19,1.0652
2006,12,17,20,1.0572
2006,12,17,21,1.067
2006,12,17,22,1.0614
2006,12,17,23,1.0815
2006,12,17,24,1.1054
2006,12,18,1,1.1024
2006,12,18,2,1.1192
2006,12,18,3,1.1323
2006,12,18,4,1.1623
2006,12,18,5,1.158
2006,12,18,6,1.1563
2006,12,18,7,1.1577
2006,12,18,8,1.142
2006,12,18,9,1.1274
2006,12,18,10,1.1263
2006,12,18,11,1.1117
2006,12,18,12,1.0948
2006,12,18,13,1.0761
2006,12,18,14,1.0741
2006,12,18,15,1.0729
2006,12,18,16,1.0908
2006,12,18,17,1.0883
2006,12,18,18,1.0779
2006,12,18,19,1.0572
2006,12,18,20,1.0384
2006,12,18,21,1.0438
2006,12,18,22,1.0814
2006,12,18,23,1.1284
2006,12,18,24,1.1779
2006,12,19,1,1.1843
2006,12,19,2,1.2284
2006,12,19,3,1.2374
2006,12,19,4,1.2419
2006,12,19,5,1.2379
2006,12,19,6,1.2266
2006,12,19,7,1.2024
2006,12,19,8,1.1859
2006,12,19,9,1.1719
2006,12,19,10,1.1574
2006,12,19,11,1.1389
2006,12,19,12,1.1264
2006,12,19,13,1.0937
2006,12,19,14,1.086
2006,12,19,15,1.0773
2006,12,19,16,1.065
2006,12,19,17,1.0883
2006,12,19,18,1.0779
2006,12,19,19,1.0572
2006,12,19,20,1.0384
2006,12,19,21,1.0438
2006,12,19,22,1.0107
2006,12,19,23,1.0933
2006,12,19,24,1.1682
2006,12,20,1,1.2271
2006,12,20,2,1.291
2006,12,20,3,1.3346
2006,12,20,4,1.3833
2006,12,20,5,1.4194
2006,12,20,6,1.4322
2006,12,20,7,1.4416
2006,12,20,8,1.4535
2006,12,20,9,1.4741
2006,12,20,10,1.5009
2006,12,20,11,1.5214
2006,12,20,12,1.5428
2006,12,20,13,1.5475
2006,12,20,14,1.5645
2006,12,20,15,1.5624
2006,12,20,16,1.5679
2006,12,20,17,1.5559
2006,12,20,18,1.5264
2006,12,20,19,1.4972
2006,12,20,20,1.4837
2006,12,20,21,1.454
2006,12,20,22,1.4466
2006,12,20,23,1.4415
2006,12,20,24,1.4657
2006,12,21,1,1.4797
2006,12,21,2,1.5296
2006,12,21,3,1.5398
2006,12,21,4,1.5376
2006,12,21,5,1.5531
2006,12,21,6,1.5683
2006,12,21,7,1.578
2006,12,21,8,1.5714
2006,12,21,9,1.5758
2006,12,21,10,1.5756
2006,12,21,11,1.5446
2006,12,21,12,1.5267
2006,12,21,13,1.5034
2006,12,21,14,1.5039
2006,12,21,15,1.4588
2006,12,21,16,1.4445
2006,12,21,17,1.395
2006,12,21,18,1.3438
2006,12,21,19,1.2818
2006,12,21,20,1.262
2006,12,21,21,1.2478
2006,12,21,22,1.261
2006,12,21,23,1.2656
2006,12,21,24,1.2561
2006,12,22,1,1.2386
2006,12,22,2,1.2494
2006,12,22,3,1.2588
2006,12,22,4,1.276
2006,12,22,5,1.267
2006,12,22,6,1.2633
2006,12,22,7,1.2734
2006,12,22,8,1.2745
2006,12,22,9,1.2961
2006,12,22,10,1.3139
2006,12,22,11,1.3226
2006,12,22,12,1.3208
2006,12,22,13,1.2818
2006,12,22,14,1.2697
2006,12,22,15,1.262
2006,12,22,16,1.2715
2006,12,22,17,1.2455
2006,12,22,18,1.2044
2006,12,22,19,1.1623
2006,12,22,20,1.1567
2006,12,22,21,1.185
2006,12,22,22,1.2295
2006,12,22,23,1.297
2006,12,22,24,1.3334
2006,12,23,1,1.3296
2006,12,23,2,1.36
2006,12,23,3,1.3652
2006,12,23,4,1.4018
2006,12,23,5,1.4214
2006,12,23,6,1.4331
2006,12,23,7,1.4519
2006,12,23,8,1.4499
2006,12,23,9,1.4418
2006,12,23,10,1.4482
2006,12,23,11,1.4269
2006,12,23,12,1.4094
2006,12,23,13,1.3856
2006,12,23,14,1.3523
2006,12,23,15,1.3308
2006,12,23,16,1.3268
2006,12,23,17,1.2945
2006,12,23,18,1.2626
2006,12,23,19,1.2427
2006,12,23,20,1.2057
2006,12,23,21,1.1862
2006,12,23,22,1.1929
2006,12,23,23,1.2063
2006,12,23,24,1.2465
2006,12,24,1,1.2499
2006,12,24,2,1.2743
2006,12,24,3,1.2976
2006,12,24,4,1.3406
2006,12,24,5,1.3445
2006,12,24,6,1.3584
2006,12,24,7,1.3598
2006,12,24,8,1.3453
2006,12,24,9,1.3263
2006,12,24,10,1.3194
2006,12,24,11,1.3011
2006,12,24,12,1.2672
2006,12,24,13,1.2382
2006,12,24,14,1.2227
2006,12,24,15,1.2281
2006,12,24,16,1.2477
2006,12,24,17,1.2746
2006,12,24,18,1.2797
2006,12,24,19,1.29
2006,12,24,20,1.3126
2006,12,24,21,1.3346
2006,12,24,22,1.3572
2006,12,24,23,1.3958
2006,12,24,24,1.4297
2006,12,25,1,1.4214
2006,12,25,2,1.4415
2006,12,25,3,1.4296
2006,12,25,4,1.4735
2006,12,25,5,1.4935
2006,12,25,6,1.5103
2006,12,25,7,1.5245
2006,12,25,8,1.5182
2006,12,25,9,1.5088
2006,12,25,10,1.5019
2006,12,25,11,1.4793
2006,12,25,12,1.463
2006,12,25,13,1.417
2006,12,25,14,1.3747
2006,12,25,15,1.3646
2006,12,25,16,1.3658
2006,12,25,17,1.3456
2006,12,25,18,1.3132
2006,12,25,19,1.2943
2006,12,25,20,1.2801
2006,12,25,21,1.2822
2006,12,25,22,1.293
2006,12,25,23,1.2987
2006,12,25,24,1.3252
2006,12,26,1,1.3425
2006,12,26,2,1.3499
2006,12,26,3,1.3499
2006,12,26,4,1.3772
2006,12,26,5,1.4031
2006,12,26,6,1.4122
2006,12,26,7,1.4056
2006,12,26,8,1.3816
2006,12,26,9,1.3561
2006,12,26,10,1.3318
2006,12,26,11,1.3228
2006,12,26,12,1.2996
2006,12,26,13,1.2509
2006,12,26,14,1.225
2006,12,26,15,1.2026
2006,12,26,16,1.2003
2006,12,26,17,1.1573
2006,12,26,18,1.1065
2006,12,26,19,1.0643
2006,12,26,20,1.0294
2006,12,26,21,1.0263
2006,12,26,22,1.0255
2006,12,26,23,1.0378
2006,12,26,24,1.0602
2006,12,27,1,1.0843
2006,12,27,2,1.0932
2006,12,27,3,1.0903
2006,12,27,4,1.087
2006,12,27,5,1.0918
2006,12,27,6,1.0811
2006,12,27,7,1.0792
2006,12,27,8,1.0691
2006,12,27,9,1.0557
2006,12,27,10,1.0434
2006,12,27,11,1.021
2006,12,27,12,1.0065
2006,12,27,13,0.9782
2006,12,27,14,0.9656
2006,12,27,15,0.9639
2006,12,27,16,0.9926
2006,12,27,17,0.9801
2006,12,27,18,0.9565
2006,12,27,19,0.9502
2006,12,27,20,0.9566
2006,12,27,21,0.9759
2006,12,27,22,0.996
2006,12,27,23,1.0308
2006,12,27,24,1.0679
2006,12,28,1,1.1085
2006,12,28,2,1.1617
2006,12,28,3,1.1876
2006,12,28,4,1.196
2006,12,28,5,1.2067
2006,12,28,6,1.2128
2006,12,28,7,1.2168
2006,12,28,8,1.2143
2006,12,28,9,1.2099
2006,12,28,10,1.2144
2006,12,28,11,1.2142
2006,12,28,12,1.2232
2006,12,28,13,1.2162
2006,12,28,14,1.2077
2006,12,28,15,1.202
2006,12,28,16,1.186
2006,12,28,17,1.1606
2006,12,28,18,1.1192
2006,12,28,19,1.104
2006,12,28,20,1.0848
2006,12,28,21,1.0863
2006,12,28,22,1.1101
2006,12,28,23,1.118
2006,12,28,24,1.1515
2006,12,29,1,1.1531
2006,12,29,2,1.2002
2006,12,29,3,1.1888
2006,12,29,4,1.2035
2006,12,29,5,1.2214
2006,12,29,6,1.2227
2006,12,29,7,1.2203
2006,12,29,8,1.2084
2006,12,29,9,1.2064
2006,12,29,10,1.1996
2006,12,29,11,1.194
2006,12,29,12,1.2029
2006,12,29,13,1.1923
2006,12,29,14,1.2043
2006,12,29,15,1.2157
2006,12,29,16,1.214
2006,12,29,17,1.2088
2006,12,29,18,1.2052
2006,12,29,19,1.1985
2006,12,29,20,1.1976
2006,12,29,21,1.2088
2006,12,29,22,1.2228
2006,12,29,23,1.2616
2006,12,29,24,1.2942
2006,12,30,1,1.3226
2006,12,30,2,1.3699
2006,12,30,3,1.3968
2006,12,30,4,1.4024
2006,12,30,5,1.4017
2006,12,30,6,1.4067
2006,12,30,7,1.4023
2006,12,30,8,1.3895
2006,12,30,9,1.3852
2006,12,30,10,1.3654
2006,12,30,11,1.3348
2006,12,30,12,1.2996
2006,12,30,13,1.2446
2006,12,30,14,1.2025
2006,12,30,15,1.1796
2006,12,30,16,1.1694
2006,12,30,17,1.1231
2006,12,30,18,1.0902
2006,12,30,19,1.0706
2006,12,30,20,1.0691
2006,12,30,21,1.0724
2006,12,30,22,1.1046
2006,12,30,23,1.1549
2006,12,30,24,1.2044
2006,12,31,1,1.2376
2006,12,31,2,1.2497
2006,12,31,3,1.2585
2006,12,31,4,1.2862
2006,12,31,5,1.3086
2006,12,31,6,1.3246
2006,12,31,7,1.3375
2006,12,31,8,1.3432
2006,12,31,9,1.3497
2006,12,31,10,1.3581
2006,12,31,11,1.3663
2006,12,31,12,1.3489
2006,12,31,13,1.2976
2006,12,31,14,1.2827
2006,12,31,15,1.2734
2006,12,31,16,1.301
2006,12,31,17,1.3045
2006,12,31,18,1.3067
2006,12,31,19,1.2745
2006,12,31,20,1.2779
2006,12,31,21,1.2888
2006,12,31,22,1.3048
2006,12,31,23,1.3197
2006,12,31,24,1.3392
2007,1,1,1,1.3401
2007,1,1,2,1.3647
2007,1,1,3,1.3865
2007,1,1,4,1.4098
2007,1,1,5,1.4162
2007,1,1,6,1.4216
2007,1,1,7,1.4276
2007,1,1,8,1.4276
2007,1,1,9,1.4266
2007,1,1,10,1.4303
2007,1,1,11,1.428
2007,1,1,12,1.4462
2007,1,1,13,1.4125
2007,1,1,14,1.3947
2007,1,1,15,1.3558
2007,1,1,16,1.3616
2007,1,1,17,1.3588
2007,1,1,18,1.3198
2007,1,1,19,1.2898
2007,1,1,20,1.2892
2007,1,1,21,1.2952
2007,1,1,22,1.3138
2007,1,1,23,1.3321
2007,1,1,24,1.3717
2007,1,2,1,1.394
2007,1,2,2,1.4476
2007,1,2,3,1.4381
2007,1,2,4,1.4609
2007,1,2,5,1.4971
2007,1,2,6,1.5232
2007,1,2,7,1.5282
2007,1,2,8,1.5037
2007,1,2,9,1.4813
2007,1,2,10,1.467
2007,1,2,11,1.4552
2007,1,2,12,1.4383
2007,1,2,13,1.4039
2007,1,2,14,1.3755
2007,1,2,15,1.344
2007,1,2,16,1.363
2007,1,2,17,1.3459
2007,1,2,18,1.3198
2007,1,2,19,1.3109
2007,1,2,20,1.3074
2007,1,2,21,1.3193
2007,1,2,22,1.3454
2007,1,2,23,1.3778
2007,1,2,24,1.4089
2007,1,3,1,1.4225
2007,1,3,2,1.4452
2007,1,3,3,1.4348
2007,1,3,4,1.4296
2007,1,3,5,1.4275
2007,1,3,6,1.423
2007,1,3,7,1.4156
2007,1,3,8,1.3965
2007,1,3,9,1.3839
2007,1,3,10,1.3682
2007,1,3,11,1.3558
2007,1,3,12,1.3558
2007,1,3,13,1.3308
2007,1,3,14,1.3007
2007,1,3,15,1.2611
2007,1,3,16,1.255
2007,1,3,17,1.2462
2007,1,3,18,1.2445
2007,1,3,19,1.2494
2007,1,3,20,1.2478
2007,1,3,21,1.251
2007,1,3,22,1.2592
2007,1,3,23,1.2759
2007,1,3,24,1.3146
2007,1,4,1,1.3642
2007,1,4,2,1.379
2007,1,4,3,1.3525
2007,1,4,4,1.3752
2007,1,4,5,1.3956
2007,1,4,6,1.3938
2007,1,4,7,1.4068
2007,1,4,8,1.406
2007,1,4,9,1.3931
2007,1,4,10,1.3911
2007,1,4,11,1.3733
2007,1,4,12,1.3553
2007,1,4,13,1.3148
2007,1,4,14,1.3106
2007,1,4,15,1.2828
2007,1,4,16,1.3055
2007,1,4,17,1.316
2007,1,4,18,1.3025
2007,1,4,19,1.3023
2007,1,4,20,1.3126
2007,1,4,21,1.342
2007,1,4,22,1.3585
2007,1,4,23,1.3853
2007,1,4,24,1.4063
2007,1,5,1,1.4365
2007,1,5,2,1.4727
2007,1,5,3,1.457
2007,1,5,4,1.4689
2007,1,5,5,1.4788
2007,1,5,6,1.5004
2007,1,5,7,1.4991
2007,1,5,8,1.5083
2007,1,5,9,1.5163
2007,1,5,10,1.4926
2007,1,5,11,1.4828
2007,1,5,12,1.48
2007,1,5,13,1.4636
2007,1,5,14,1.4656
2007,1,5,15,1.4698
2007,1,5,16,1.4555
2007,1,5,17,1.4415
2007,1,5,18,1.4125
2007,1,5,19,1.3983
2007,1,5,20,1.4011
2007,1,5,21,1.4036
2007,1,5,22,1.4243
2007,1,5,23,1.446
2007,1,5,24,1.4743
2007,1,6,1,1.4923
2007,1,6,2,1.5197
2007,1,6,3,1.5372
2007,1,6,4,1.5473
2007,1,6,5,1.5425
2007,1,6,6,1.5426
2007,1,6,7,1.5442
2007,1,6,8,1.5264
2007,1,6,9,1.5183
2007,1,6,10,1.5055
2007,1,6,11,1.488
2007,1,6,12,1.485
2007,1,6,13,1.4691
2007,1,6,14,1.4741
2007,1,6,15,1.4396
2007,1,6,16,1.4366
2007,1,6,17,1.4132
2007,1,6,18,1.3668
2007,1,6,19,1.3278
2007,1,6,20,1.3167
2007,1,6,21,1.3233
2007,1,6,22,1.3507
2007,1,6,23,1.3847
2007,1,6,24,1.4041
2007,1,7,1,1.4215
2007,1,7,2,1.4765
2007,1,7,3,1.4686
2007,1,7,4,1.4787
2007,1,7,5,1.5066
2007,1,7,6,1.5136
2007,1,7,7,1.5018
2007,1,7,8,1.4822
2007,1,7,9,1.4912
2007,1,7,10,1.4895
2007,1,7,11,1.4991
2007,1,7,12,1.5043
2007,1,7,13,1.5114
2007,1,7,14,1.5317
2007,1,7,15,1.5099
2007,1,7,16,1.4827
2007,1,7,17,1.4621
2007,1,7,18,1.436
2007,1,7,19,1.3988
2007,1,7,20,1.3513
2007,1,7,21,1.3247
2007,1,7,22,1.3255
2007,1,7,23,1.3231
2007,1,7,24,1.3382
2007,1,8,1,1.3436
2007,1,8,2,1.3728
2007,1,8,3,1.3714
2007,1,8,4,1.4108
2007,1,8,5,1.4382
2007,1,8,6,1.4529
2007,1,8,7,1.4679
2007,1,8,8,1.4738
2007,1,8,9,1.4807
2007,1,8,10,1.4902
2007,1,8,11,1.493
2007,1,8,12,1.5079
2007,1,8,13,1.4859
2007,1,8,14,1.4587
2007,1,8,15,1.431
2007,1,8,16,1.4269
2007,1,8,17,1.3846
2007,1,8,18,1.3557
2007,1,8,19,1.3295
2007,1,8,20,1.3215
2007,1,8,21,1.326
2007,1,8,22,1.3238
2007,1,8,23,1.3094
2007,1,8,24,1.3137
2007,1,9,1,1.3344
2007,1,9,2,1.3902
2007,1,9,3,1.4209
2007,1,9,4,1.4325
2007,1,9,5,1.4302
2007,1,9,6,1.435
2007,1,9,7,1.4331
2007,1,9,8,1.4123
2007,1,9,9,1.3948
2007,1,9,10,1.3818
2007,1,9,11,1.3801
2007,1,9,12,1.3839
2007,1,9,13,1.3701
2007,1,9,14,1.378
2007,1,9,15,1.431
2007,1,9,16,1.4269
2007,1,9,17,1.3846
2007,1,9,18,1.3557
2007,1,9,19,1.3295
2007,1,9,20,1.3215
2007,1,9,21,1.326
2007,1,9,22,1.3238
2007,1,9,23,1.3094
2007,1,9,24,1.3137
2007,1,10,1,1.3344
2007,1,10,2,1.2541
2007,1,10,3,1.4209
2007,1,10,4,1.282
2007,1,10,5,1.2516
2007,1,10,6,1.2922
2007,1,10,7,1.2848
2007,1,10,8,1.3016
2007,1,10,9,1.3008
2007,1,10,10,1.3057
2007,1,10,11,1.2995
2007,1,10,12,1.2894
2007,1,10,13,1.2727
2007,1,10,14,1.2661
2007,1,10,15,1.2477
2007,1,10,16,1.2522
2007,1,10,17,1.2028
2007,1,10,18,1.1824
2007,1,10,19,1.1443
2007,1,10,20,1.1521
2007,1,10,21,1.1923
2007,1,10,22,1.2322
2007,1,10,23,1.2552
2007,1,10,24,1.2656
2007,1,11,1,1.2784
2007,1,11,2,1.3048
2007,1,11,3,1.3038
2007,1,11,4,1.3106
2007,1,11,5,1.326
2007,1,11,6,1.3477
2007,1,11,7,1.3553
2007,1,11,8,1.3589
2007,1,11,9,1.3534
2007,1,11,10,1.34
2007,1,11,11,1.3297
2007,1,11,12,1.3319
2007,1,11,13,1.3162
2007,1,11,14,1.2857
2007,1,11,15,1.2512
2007,1,11,16,1.2304
2007,1,11,17,1.202
2007,1,11,18,1.1657
2007,1,11,19,1.1564
2007,1,11,20,1.1519
2007,1,11,21,1.1524
2007,1,11,22,1.1537
2007,1,11,23,1.1721
2007,1,11,24,1.1946
2007,1,12,1,1.206
2007,1,12,2,1.237
2007,1,12,3,1.2484
2007,1,12,4,1.2701
2007,1,12,5,1.2756
2007,1,12,6,1.2915
2007,1,12,7,1.2873
2007,1,12,8,1.2941
2007,1,12,9,1.2727
2007,1,12,10,1.2388
2007,1,12,11,1.2089
2007,1,12,12,1.1849
2007,1,12,13,1.1825
2007,1,12,14,1.1797
2007,1,12,15,1.1216
2007,1,12,16,1.1221
2007,1,12,17,1.1205
2007,1,12,18,1.1125
2007,1,12,19,1.0979
2007,1,12,20,1.0737
2007,1,12,21,1.0515
2007,1,12,22,1.0625
2007,1,12,23,1.0754
2007,1,12,24,1.1052
2007,1,13,1,1.1232
2007,1,13,2,1.1499
2007,1,13,3,1.1426
2007,1,13,4,1.1472
2007,1,13,5,1.1596
2007,1,13,6,1.1484
2007,1,13,7,1.1401
2007,1,13,8,1.1356
2007,1,13,9,1.1294
2007,1,13,10,1.11
2007,1,13,11,1.078
2007,1,13,12,1.045
2007,1,13,13,1.0039
2007,1,13,14,1.0044
2007,1,13,15,0.9578
2007,1,13,16,0.939
2007,1,13,17,0.9276
2007,1,13,18,0.9222
2007,1,13,19,0.9219
2007,1,13,20,0.8997
2007,1,13,21,0.8815
2007,1,13,22,0.8926
2007,1,13,23,0.9245
2007,1,13,24,0.9604
2007,1,14,1,0.9508
2007,1,14,2,0.9823
2007,1,14,3,0.968
2007,1,14,4,0.963
2007,1,14,5,0.9631
2007,1,14,6,0.9627
2007,1,14,7,0.953
2007,1,14,8,0.9469
2007,1,14,9,0.9233
2007,1,14,10,0.9124
2007,1,14,11,0.9112
2007,1,14,12,0.8923
2007,1,14,13,0.856
2007,1,14,14,0.884
2007,1,14,15,0.87
2007,1,14,16,0.8776
2007,1,14,17,0.8797
2007,1,14,18,0.8939
2007,1,14,19,0.8959
2007,1,14,20,0.8995
2007,1,14,21,0.8982
2007,1,14,22,0.9125
2007,1,14,23,0.93
2007,1,14,24,0.9628
2007,1,15,1,0.9705
2007,1,15,2,1.0113
2007,1,15,3,1.0201
2007,1,15,4,1.0411
2007,1,15,5,1.05
2007,1,15,6,1.0775
2007,1,15,7,1.0897
2007,1,15,8,1.0861
2007,1,15,9,1.0814
2007,1,15,10,1.0824
2007,1,15,11,1.0836
2007,1,15,12,1.0916
2007,1,15,13,1.0868
2007,1,15,14,1.0987
2007,1,15,15,1.1035
2007,1,15,16,1.1225
2007,1,15,17,1.1152
2007,1,15,18,1.1059
2007,1,15,19,1.0827
2007,1,15,20,1.0711
2007,1,15,21,1.0719
2007,1,15,22,1.0768
2007,1,15,23,1.0893
2007,1,15,24,1.1272
2007,1,16,1,1.1369
2007,1,16,2,1.1599
2007,1,16,3,1.1464
2007,1,16,4,1.1581
2007,1,16,5,1.1644
2007,1,16,6,1.162
2007,1,16,7,1.1538
2007,1,16,8,1.145
2007,1,16,9,1.144
2007,1,16,10,1.1297
2007,1,16,11,1.1404
2007,1,16,12,1.1486
2007,1,16,13,1.1343
2007,1,16,14,1.1223
2007,1,16,15,1.1462
2007,1,16,16,1.1619
2007,1,16,17,1.1536
2007,1,16,18,1.1137
2007,1,16,19,1.0803
2007,1,16,20,1.0703
2007,1,16,21,1.0515
2007,1,16,22,1.072
2007,1,16,23,1.1095
2007,1,16,24,1.1584
2007,1,17,1,1.2005
2007,1,17,2,1.2539
2007,1,17,3,1.2664
2007,1,17,4,1.2812
2007,1,17,5,1.2958
2007,1,17,6,1.2907
2007,1,17,7,1.2883
2007,1,17,8,1.2835
2007,1,17,9,1.2914
2007,1,17,10,1.3126
2007,1,17,11,1.3173
2007,1,17,12,1.3203
2007,1,17,13,1.2781
2007,1,17,14,1.2974
2007,1,17,15,1.2782
2007,1,17,16,1.2829
2007,1,17,17,1.2706
2007,1,17,18,1.2471
2007,1,17,19,1.2058
2007,1,17,20,1.1795
2007,1,17,21,1.1818
2007,1,17,22,1.2051
2007,1,17,23,1.2412
2007,1,17,24,1.2828
2007,1,18,1,1.3171
2007,1,18,2,1.3602
2007,1,18,3,1.3777
2007,1,18,4,1.3998
2007,1,18,5,1.3957
2007,1,18,6,1.3882
2007,1,18,7,1.3771
2007,1,18,8,1.354
2007,1,18,9,1.3453
2007,1,18,10,1.3245
2007,1,18,11,1.2998
2007,1,18,12,1.2776
2007,1,18,13,1.2273
2007,1,18,14,1.1951
2007,1,18,15,1.1681
2007,1,18,16,1.1697
2007,1,18,17,1.1597
2007,1,18,18,1.1244
2007,1,18,19,1.0803
2007,1,18,20,1.0515
2007,1,18,21,1.045
2007,1,18,22,1.0457
2007,1,18,23,1.0764
2007,1,18,24,1.1213
2007,1,19,1,1.1708
2007,1,19,2,1.1871
2007,1,19,3,1.1838
2007,1,19,4,1.2113
2007,1,19,5,1.212
2007,1,19,6,1.1823
2007,1,19,7,1.1637
2007,1,19,8,1.1524
2007,1,19,9,1.1332
2007,1,19,10,1.134
2007,1,19,11,1.1455
2007,1,19,12,1.1387
2007,1,19,13,1.1053
2007,1,19,14,1.0921
2007,1,19,15,1.0755
2007,1,19,16,1.0603
2007,1,19,17,1.0479
2007,1,19,18,1.0195
2007,1,19,19,1.0102
2007,1,19,20,1.0342
2007,1,19,21,1.069
2007,1,19,22,1.0826
2007,1,19,23,1.0994
2007,1,19,24,1.1457
2007,1,20,1,1.1921
2007,1,20,2,1.2471
2007,1,20,3,1.2529
2007,1,20,4,1.2759
2007,1,20,5,1.2673
2007,1,20,6,1.2641
2007,1,20,7,1.2499
2007,1,20,8,1.2235
2007,1,20,9,1.2092
2007,1,20,10,1.1874
2007,1,20,11,1.1657
2007,1,20,12,1.1406
2007,1,20,13,1.0957
2007,1,20,14,1.1054
2007,1,20,15,1.1104
2007,1,20,16,1.0603
2007,1,20,17,1.0479
2007,1,20,18,1.0195
2007,1,20,19,1.0102
2007,1,20,20,1.0342
2007,1,20,21,1.069
2007,1,20,22,1.0826
2007,1,20,23,1.0994
2007,1,20,24,1.1612
2007,1,21,1,1.1524
2007,1,21,2,1.17
2007,1,21,3,1.214
2007,1,21,4,1.189
2007,1,21,5,1.1933
2007,1,21,6,1.2542
2007,1,21,7,1.201
2007,1,21,8,1.2046
2007,1,21,9,1.2024
2007,1,21,10,1.2349
2007,1,21,11,1.2034
2007,1,21,12,1.1878
2007,1,21,13,1.0957
2007,1,21,14,1.1054
2007,1,21,15,1.0876
2007,1,21,16,1.0962
2007,1,21,17,1.0885
2007,1,21,18,1.0354
2007,1,21,19,0.9875
2007,1,21,20,0.9323
2007,1,21,21,1.069
2007,1,21,22,0.9579
2007,1,21,23,0.9559
2007,1,21,24,0.9598
2007,1,22,1,0.9692
2007,1,22,2,1.0049
2007,1,22,3,1.0042
2007,1,22,4,1.0167
2007,1,22,5,1.0185
2007,1,22,6,1.0178
2007,1,22,7,1.018
2007,1,22,8,1.0055
2007,1,22,9,0.9934
2007,1,22,10,0.9902
2007,1,22,11,0.9755
2007,1,22,12,0.9687
2007,1,22,13,0.9515
2007,1,22,14,0.9453
2007,1,22,15,0.9348
2007,1,22,16,0.943
2007,1,22,17,0.937
2007,1,22,18,0.9013
2007,1,22,19,0.8667
2007,1,22,20,0.8413
2007,1,22,21,0.8352
2007,1,22,22,0.8538
2007,1,22,23,0.8885
2007,1,22,24,0.9322
2007,1,23,1,0.971
2007,1,23,2,1.0057
2007,1,23,3,1.0154
2007,1,23,4,1.0507
2007,1,23,5,1.0641
2007,1,23,6,1.0778
2007,1,23,7,1.0858
2007,1,23,8,1.0914
2007,1,23,9,1.1051
2007,1,23,10,1.1247
2007,1,23,11,1.1232
2007,1,23,12,1.1163
2007,1,23,13,1.0729
2007,1,23,14,1.0685
2007,1,23,15,1.0738
2007,1,23,16,1.0747
2007,1,23,17,1.0371
2007,1,23,18,0.9844
2007,1,23,19,0.9688
2007,1,23,20,0.9766
2007,1,23,21,0.9723
2007,1,23,22,0.9656
2007,1,23,23,0.9615
2007,1,23,24,0.9614
2007,1,24,1,0.9724
2007,1,24,2,0.9841
2007,1,24,3,0.9925
2007,1,24,4,1.0048
2007,1,24,5,1.0109
2007,1,24,6,1.0095
2007,1,24,7,0.9981
2007,1,24,8,0.9824
2007,1,24,9,0.9695
2007,1,24,10,0.9628
2007,1,24,11,0.9605
2007,1,24,12,0.9502
2007,1,24,13,0.9132
2007,1,24,14,0.8759
2007,1,24,15,0.847
2007,1,24,16,0.8308
2007,1,24,17,0.7874
2007,1,24,18,0.7497
2007,1,24,19,0.7231
2007,1,24,20,0.6998
2007,1,24,21,0.699
2007,1,24,22,0.719
2007,1,24,23,0.7591
2007,1,24,24,0.809
2007,1,25,1,0.8749
2007,1,25,2,0.9031
2007,1,25,3,0.9339
2007,1,25,4,0.9357
2007,1,25,5,0.93
2007,1,25,6,0.9227
2007,1,25,7,0.9342
2007,1,25,8,0.9334
2007,1,25,9,0.9339
2007,1,25,10,0.9405
2007,1,25,11,0.9401
2007,1,25,12,0.9266
2007,1,25,13,0.8944
2007,1,25,14,0.8868
2007,1,25,15,0.8727
2007,1,25,16,0.8646
2007,1,25,17,0.8743
2007,1,25,18,0.8658
2007,1,25,19,0.8597
2007,1,25,20,0.8686
2007,1,25,21,0.8925
2007,1,25,22,0.9302
2007,1,25,23,0.9522
2007,1,25,24,0.9963
2007,1,26,1,1.0363
2007,1,26,2,1.0731
2007,1,26,3,1.0821
2007,1,26,4,1.0945
